text,score
"Había una vez dos bellísimas doncellas paseando por los alrededores de su castillo. De pronto, una de ellas escuchó una tímida voz que gritaba:
- ¡Ehhhh! ¡Mirad aquí abajo!
Las doncellas miraron y vieron un pequeño sapo a la orilla del foso.
- ¡Hola! -dijo el sapo-. En realidad soy un cantante, pero un genio malvado me ha convertido en un sapo. Si una de vosotras me besa, volveré a ser cantante y viviremos felices para siempre.
Entonces, la más bella de las dos doncellas lo cogió con la mano y se lo metió en el bolsillo.
- ¿Cómo es eso? -le pregunta la otra doncella-. ¿No vas a besarlo?
- ¿Estás de broma? -responde la bella-. ¡Puedes ganar mucho más dinero con un sapo que habla que con un cantante!",1
"Entra un cartero en una casa, y encuentra un cartel que dice, ""Cuidado con el loro"".
El cartero hace caso omiso y continúa caminando, y encuentra otro cartel que dice, ""No moleste al loro"".
El cartero un poco asustado abre la puerta, y ve un lorito pequeño y viejo, con un cartel que dice, ""Loro peligroso"".
El cartero riéndose toca la jaula para saludar al lorito, el loro mira hacia abajo y dice a su perro:
- ¡Dogo, ataca!",1
"Un pasajero le toca el hombro al taxista para hacerle una pregunta. El taxista grita, pierde el control del coche, casi choca con un camión, se sube a la acera y se mete en un escaparate haciendo pedazos los vidrios.

Por un momento no se oye nada en el taxi, hasta que el taxista dice:

– Mire amigo, jamás haga eso otra vez! Casi me mata del susto!
El pasajero le pide disculpas y le dice:
– No pensé que se fuer a a asustar tanto si le tocaba el hombro
El taxista le dice:
– Lo que pasa es que es mi primer día de trabajo como taxista
– ¿Y qué hacía antes?
– Fui chófer de carroza funeraria durante 25 años",1
"Un abogado llega tarde a un importante juicio y no encuentra estacionamiento... Levanta la vista al cielo y dice:
- Señor, por favor, consígueme un sitio para aparcar y te prometo que iré a Misa los domingos del resto de mi vida, dejo las malas compañías y los vicios. Y jamás en mi vida me volveré a emborrachar... ¡Y dejo de acostarme con mi secretaria, que además está casada!
Milagrosamente, en ese momento, aparece un sitio libre, el hombre aparca y dice:
-No te preocupes Señor que ya encontré uno, pero gracias de todos modos",1
"Va un tío al médico y le dice:
- Doctor, doctor, mi mujer no se queda embarazada.
Y este le dice:
- Mire, usted me trae este tarro lleno de esperma mañana y lo analizamos.
- Bueno, este tarro es un poco grande, no?
- Sin rechistar, hasta mañana.
Y al día siguiente va el señor con el tarro vacío, y el Doctor le dice:
- Bueno, y esto...
Y el tío le dice:
- Mire usted, doctor, entre yo con las dos manos, mi mujer con la boca y mi suegra, no hemos podido abrir el tarro...",0
"En el museo de historia natural un visitante pregunta al conservador:
-¿Cuántos años tiene este dinosaurio de aquí?
- Setenta millones y treinta y siete años
El visitante se queda impresionado ante la precisión del dato y piensa ""este museo debe usar un método muy sofisticado para determinar la edad con tanta precisión"". Intrigado le pregunta al conservador:
- ¿Como hacen para calcular la edad del dinosaurio con una precisión tan alta?
El conservador le responde:
- Muy sencillo. Llevo trabajando aquí treinta y siete años, y cuando yo llegué me dijeron que el dinosaurio tenía setenta millones de años...",1
"Con la nueva tecnología aplicada para la fertilidad, una mujer de 65 años dio a luz a un bebé.
Cuando salió del Hospital y fue a su casa, llegaron sus familiares a visitarla.
- ¿Podemos ver al bebé?, preguntó uno de ellos.
Todavía no, dijo la flamante madre de 65 años, dentro de poco.
Pasó media hora y otro de los familiares preguntó, ¿Ya podemos conocer al nuevo bebé?
- Todavía noooooo, dijo la madre.
Pasó otro rato, y volvieron a preguntarla, impacientes, pero bueno ¿Cuándo vamos a ver al bebé?
- Cuando llore, respondió la madre.
- ¿Cuándo llore?, exclamaron. ¿Por qué tenemos que esperar hasta que llore?
- PORQUE NO ME ACUERDO DÓNDE LO PUSE.",1
"- Doctor, doctor, que me encuentro mal.
- A ver, se ha roto usted algun hueso ultimamente?
- No.
- Ha tenido algun accidente? Hemorragias?
- No.
- Alguna rotura de ligamentos? Desgarros musculares? Agujetas?Algun tobillo torcido?
- No.
- Ampollas infectadas? Insolaciones? Dificultad al respirar?
Ataques de alergia causados por picaduras de insectos? 
Esguinces? Golpes? Caidas?
- No, no, no, no, no, no, no.
- Pues a ver si hacemos algo más de ejercicio, eh?",0
"Un hombre nota esta perdiendo la memoria y su mujer le dice:
- No te preocupes, pregúntale al vecino del primero. Le ocurría lo mismo, y fue a un medico muy bueno que le resolvió el problema.
El hombre va a verlo y le pregunta; el vecino le contesta que es cierto he hombre le dice:
-Y, ¿cómo se llama ese médico?
- El médico... si, hombre... lo tengo en la punta de la lengua... el médico... Eh... ¿Cómo se llama esa virgen que esta en Francia que hace milagros?
-¿Lourdes?
-¡Eso! -gritando:- ¡Lourdees! Cariño, como se llama el médico ese de la memoria?",1
"Caperucita Roja fue a visitar a su abuelita sin saber que el lobo ya había dado buena cuenta de ella...
- Abuelita, qué ojos tan grandes tienes.
- Es para verte mejor.
Nuevamente, Caperucita mira a su abuelita y dice:
- Abuelita, qué orejas tan grandes tienes.
- Es para escucharte mejor.
Caperucita vuelve a insistir:
- Abuelita, qué nariz tan grande tienes.
- Es para olerte mejor.
Caperucita vuelve a la carga:
- Abuelita, qué boca tan grande tienes.
- ¿A qué viniste?, ¿a visitarme o a criticarme?",1
"Un señor odia al gato de su mujer porqué no hace más que arañarle a traición y decide hacerlo desaparecer. Lo mete en una bolsa y lo lleva en el coche a 20 kilómetros de su casa.
Cuando vuelve, el gato está sentado en el portal de la casa. Nervioso, el tipo repite la operación, pero ahora lo abandona a 40 kilómetros de su casa. Cuando vuelve, el gato otra vez está esperándolo en la puerta.
El hombre enfadado; agarra el gato, lo pone en el coche y recorre 93 kilómetros al este, 30 al norte, 27 al oeste y 25 hacia el sur... Suelta el gato y emprende el regreso a casa. 
Al cabo de un rato, llama a su mujer por el móvil y le dice:
- Cariño, ¿el gato está por ahí?
- Acaba de llegar, ¿por qué, querido? 
- Pon a ese desgraciado al teléfono, que me he perdido!!!",1
"Robenito Grasso era un tipo muy simpático. Una tarde entró sonriendo en la peluquería y le dijo al encargado.
- Quiero que me haga un corte de pelo de la siguiente forma: del lado derecho, me deja el pelo a ¡a mitad de la oreja. Del lado izquierdo, me recorta bastante para que se me vea la oreja completa. En la nuca, me hace varias entradas. En la parte de arriba, me corta mucho pelo para que se me note bien el cuero cabelludo. Y en la parte de la frente, me deja un mechón de cabello que me llegue hasta la nariz; Lo suficientemente largo como para que me pueda hacer unas bonitas trenzas.
- Ése es un corte de pela muy raro. ¡Es imposible! No se lo puedo hacer.
-¿Cómo que no? ¡Si eso es lo que me hizo la última vez que vine aquí!",1
"Iban dos locos en una moto a toda velocidad, El conductor se detuvo, se quitó la camisa y se la volvió a poner con los botones en la espalda para protegerse del frío.En una curva perdieron el equilibrio y cayeron. Llegó la ambulancia, trataron de salvarlos pero finalmente murieron ambos.
En el informe médico decía:
""Dos personas iban en una motocicleta y tuvieron un accidente. Cuando llegamos, el que iba detrás ya había muerto. El conductor murió cuando intentamos enderezarle la cabeza, ya que la tenía miranda hacia atrás.",0
"Pepito llora desconsoladamente en el autobús. Un
pasajero se enternece:
- ¿Por qué lloras pequeño?
- ¡Es que se me ha perdido mi pelotita!
- No te preocupes. Yo te la busco...
Al cabo de un rato todos los pasajeros del autobús se solidarizan y empiezan a buscar la pelota sin resultados. Después de 3 horas:
- Lo siento pequeño, hemos buscado por todos Iados y no Ia hemos encontrado.
- Bueno, da igual.
Pepito se mete el dedo en la nariz mientras dice:
- Ya me hago otra...",0
"En el cuartel de la Guardia Civil de Lepe recibieron
un fax procedente del Instituto de Sismología:
“Movimiento sísmico inminente en su zona, Tomen medidas de seguridad. Localice epicentro y envíen su posición para posterior estudio""
Quince días más tarde llega este fax al Instituto Sismológico, procedente de Lepe:
“Movimiento sísmico desarticulado. Epicentro y sus secuaces encarcelados. ¡No pudimos llamar antes porque había un terremoto de cuatro pares de
narices!”",1
"El célebre violinista polaco Juan Petnicoft, de paseo por la selva de África, se pierde.
De pronto, ¡ve un león! El violinista recuerda el dicho: “La música calma a las fieras”.
Desenfunda su violin y desgrana una bellísima melodía.
Comienzan a acercarse otros leones. Lentamente, se han acercado docenas de leones. Se ha formado una verdadera platea de leones sentados alrededor del violinista.
- ¡Dios mío, jamás pensé que este violín iba a salvarme la vida!
En ese momento, un león enorme aparece de entre
los arbustos. De un empujón, aparta a los leones que estaban sentados, se arroja violentamente sobre el violinista y se lo come.
Uno de los leones, todavía conmovido, comenta:
-¡Mierda! ¡Ya sabía yo que el sordo nos iba a arruinar el concierto!",1
"El Salvaje Oeste.
- ¡Soldados! ¡Necesitamos voluntarios! EI ejército pide vuestra ayuda. Vayan al territorio de los indios y por cada cabellera de Sioux que consigan traer al fuerte les daremos ¡100 dólares en oro!
Sólo se ofrecen dos voluntarios: Tom y Sam, que parten al territorio indio.
Al caer la noche, montan sus carpas. Casi al amanecer Tom oye el chasquído de una ramita. Se despierta y ve que alrededor del campamento hay 700 indios sioux con pinturas de guerra, rodeándolos en absoluto silencio.
Tom no puede creer lo que ve y grita:
- ¡¡¡Sam!!! ¡Sam, despierta! ¡¡¡Somos ricos!!! ¡¡¡Somos ricos!!!",1
"- ¡Tengo un hijo tan tonto, María!
- ¡No más que el mío, Paca!
Los dos hijos se acercan.
- Anda, Pepito, vete a casa a ver sí estoy.
El niño se va. La otra madre:
- Anda, Manolíto, toma un euro y cómprame un
televisor color.
Los niños se encuentran:
- ¡Tengo una madre más tonta, Pepito!
- ¡No más que la mía. Manolíto!
- La mía me mandó a casa a ver si está ¡y no me ha dado la llave!
- Pues fijate la mía: me da un euro para comprar un
televisor color: ¡y no me ha dicho de qué color lo quiere!",1
"Paco , un andaluz de viaje en Japón, se compra un par de gafas de tecnología punta que permiten ver a la gente sin ropa.
Se las pone y ve pasar a una y a otra. 
Todas sin ropa. estaba encantado. 
Se las pone, sin ropa. 
Se las quita, vestidas. 
Se las pone, sin ropa. 
Se las quita, vestidas. 
¡Por Dios, que maravilla! 
Incluso adelanta el viaje de vuelta a casa para enseñarle a su mujer la novedad. 
En el avión, se siente enloquecido viendo a las azafatas en pelota picada. 
Se las pone, sin ropa. 
Se las quita, vestidas. 
Se las pone, sin ropa. 
Se las quita, vestidas. 
Cuando llega a casa, y antes de abrir la puerta, se coloca las supergafas, para ver sin ropa a su mujer Luisa . 
Abre la puerta y allí está ella, su querida esposa, con Pedro, su mejor amigo. 
En el sofá. ¡sin ropa! 
Se quita las gafas, sin ropa. 
Se pone las gafas, sin ropa. 
Se las quita... sin ropa. 
Se las vuelve a poner... sin ropa.
Y no puede evitar un grito desgarrador:
- ¡Me cagoendiez! ¡¡¡Nuevas y ya no funcionan! ¡¡Chinas tenían que ser!!!!",1
"Dos amigos tomando unas cervezas en el bar y dice uno:
- En mi casa tengo un pato que habla
Y le dice el otro
- Tu estas borracho... ¿cómo vas a tener un pato que habla?
- Vente a mi casa y te lo enseño
Se van y llegan a la casa. Entran y sale el pato 
- Mira ya veras, pato! Ve y traeme las zapatillas
El pato responde:
-Cuak cuak
Y el hombre:
- ¿Pues cuales van ser? ¡las que están debajo de la cama!",1
"Casi al final del servicio dominical el sacerdote preguntó:
-¿Cuántos de ustedes han perdonado a sus enemigos?..
El 80 por ciento de la sala levantó la mano.
El sacerdote insistió con la pregunta..
Todos respondieron esta vez excepto una viejecita.
-Señora Josefa... ¿No está dispuesta a perdonar a sus enemigos?.
-Yo no tengo enemigos, respondió dulcemente.
-Sra. Josefa eso es muy raro ¿Cuántos años tiene usted?..
-99 respondió.
La congregación se levantó y la aplaudió.
-¿Puede pasar al frente y decirnos como llega a los 99 años sin tener enemigos?
La señora Josefa pasó al frente, se dirigió a la congregación y dijo:
-Porque ya se murieron todos esos degraciados...!!!.",1
"Paco, el jorobado del pueblo, pasea por el campo y de pronto, un estruendo y aparece Lucifer:
- ¡Tú! ¿Qué llevas en la espalda?
- Yo, yo... una joroba.
- Pues ¡¡¡flís, flas!!! ¡Ya no la tienes!
Y con un movimiento de manos la joroba desaparece.
Al día siguiente el jorobado se encuentra con su amigo Pepe, que es cojo.
- Pepe, tienes que creerme. El tipo hizo ¡flis-flas! y
me ha quitado la joroba.
- Bueno, pues voy a ir yo, a ver si me quita la cojera.
Y Pepe va al mismo lugar del campo.
De pronto se oye el estampido y aparece Lucifer:
- ¡Tú! ¿Qué llevas en Ia espalda?
- Yo... ¿En la espalda?... Nada.
- Pues.“ ¡¡¡flis, flas!!! ¡Ahí tienes una joroba!",0
"Sale uno de lepe del pueblo caminando. Después de varios días llega a Salamanca muerto de hambre y se encuentra con un pastor y le dice si adivina cuantas ovejas tiene si le regala una, a lo que el pastor accede. 
El lepero cuenta y le dice al pastor 2558 ovejas.
El pastor todo asombrado le deja llevarse una oveja. 
Al rato el pastor le grita al lepero: 
- Muchacho vuelve acá, si adivino de dónde eres me devuelves la oveja. 
El lepero acepta y le dice el pastor: 
- Usted es de Lepe.
- Anda, ha acertado ¿Y como lo sabe? 
- Hombre de 2558 ovejas que tengo no vas tu y te llevas al perro...",0
"Dos amigos se encuentran y uno le dice al otro:
- Pues he estado en Portugal de vacaciones.
- Y qué tal por allí? Qué tal las lusas??
- Las lusas? Esto...si, muy bien...
El amigo vuelve a su casa y busca el significado de lusas en el diccionario y ve que se trata del gentilicio de las portuguesas.
Al tiempo se vuelven a encontrar:
- Hombre!! Que tal todo??
- Pues bien, acabo de venir de Alemania!
- Ah si? Y cómo te fue? Te gustó? Qué tal las teutonas?
- Eh...bien, las teutonas bien.
El hombre va a casa y busca en el diccionario la palabra teutona, y ve que es el gentilicio de las mujeres de Alemania.
Al cabo de unos meses se encuentran:
- Hombre tío! Qué tal?? Cómo te va?
- De maravilla, acabo de venir de Egipto.
- Ah si?? Y qué tal por allí? Te gustaron las pirámides?
- Las pirámides? Uf tío, me acosté con 2. Unas fieras en la cama!",1
"Un judío en su lecho de muerte: 
- María, María... ¿Donde estás, esposa querida, dónde estás?
- Aquí estoy, esposo mío... a tu lado.
- ¿Y mi hija Jacobo? ¿Dónde está?
- Aquí estoy, padre... a su lado.
- ¿Y mi hija Leyla? ¿Dónde está?
- Aquí estoy, padre, a su lado.
- ¿Y mi hijo Isaías? ¿Dónde está?
- Aquí estoy, padre... a su lado.
- Pero bueno, ¿quién carajo está atendiendo el negocio entonces?",0
"Jesucristo llega con los apóstoles y pregunta:
- ¿Dónde está el pan?
Juan, comiéndoselo rápidamente, responde:
- ¡Se Io ha comido Judas!
Entonces Jesucristo le da unos azotes a Judas.
- ¿Dónde está el vino?
Pedro, bebiendo.
- ¡Ha sido Judas, ha sido Judas!
Y Judas recibe sus azotes.
- Hermanos, uno de ustedes me traicionará esta noche.
Judas sin que nadie le diga nada grita enojado:
- Sí, ¡todo ya, todo ya, todo yo!",0
"En el Cielo:
- San Pedro, ¿qué hay hoy para cenar?
- Una manzana y un yogur.
- Pero... ¿cómo puede ser? ¿Y ese olorcito?
- Viene del Infierno o del Purgatorio. Hoy aquí de cena hay una manzana y un yogur.
- En el Infierno se están comiendo un asado, y en el Purgatorio, una paella. Y aquí, en el Cielo, una manzanita y un yogur. Por favor, San Pedro: ¡prepara algo a nuestra altura!
- ¡Que no!
- ¡Por favor!
- ¡¡¡Que no pesado!!! ¡Que para cuatro que somos no preparo cena!",0
"El león se desplaza majestuosamente por la selva.
El mono lo ve venir y sube velozmente a un árbol.
- Tranquilo, mono: hoy estoy de buen humor y quiero ser amigo de todos las animales. Si bajas no te haré nada.
- No bajo. No te creo. 
- Baja, mono. Quiero ser amigo. Para que veas que no te haré nada me voy a atar. ¿Ves? Ya no me puedo mover. Baja y te saludo.
El mono baja temblando del árbol.
- ¿Por qué tiemblas? Quiero ser tu amigo.
- Tiemblo de emoción: ¡es la primera vez que le voy a romper la cara a un león!",1
"- ¿Cómo es que últimamente te va tan bien Pepe?
- Se lo debo a un cerdo que me compré. Fue un poco caro, pero ¡es un genio! Es capaz de ir al casino ¡y ganar! Gracias a eso ya no tengo problemas económicos Además, me ha descubierto en la granja una mina de oro y petróleo. Él mismo se encarga de negociar los contratos. Por si fuera poco, hace un mes se nos quemó la casa y él nos rescató a mí y a mi familia a riesgo de su propia vida.
- ¡Qué impresionante! ¿Puedo verlo, Pepe?
- Sí, claro, es ése: el de las patas de palo.
- ¿Un cerdo con dos patas de palo? ¿Qué le pasó?
- ¡Hombre! Con el cariño que le hemos tomado ¡no creerás que nos lo vamos a comer todo de una vez!",1
"Manolo se casó con Pilar. Él no lo sabía, pero Pilar había pasado de mano en mano antes de conocerlo. La noche de bodas estuvieron en el hotel del pueblo. Como los lugareños eran muy chismosos se amontonaron junto a la puerta de la habitación de Manolo y Pilar para oír que pasaba.
Lo primero que escucharon fue que Manolo decía:
- Ahora voy a besarte como nadie lo ha hecho, Pilar.
Afuera se corrió el rumor:
- ¡La va a besar! ¡La va a besar!
- Ahora voy a abrazarte como nadie lo ha hecho, Pilar,
- ¡La va a abrazar! ¡La va a abrazar!
- Y ahora voy a hacerte lo que nadie le ha hecho antes, Pilar
- La va a matar! ¡La va a matar!",0
"Estaban reunidos veinte profesores de todas las especialidades en La Sorbona.
De pronto, apareció un Genio de los Deseos
- Uno de ustedes podrá pedirme un deseo y sólo uno. Tendrá que elegir entre: La Belleza Eterna, Todo el Dinero del Mundo o La Sabiduría Perfecta.
Los profesores eligieron al doctor Alexander Shell, el más respetado del grupo, para que formulase el deseo.
- Deseo tener: ¡la sabiduría perfecta!
- ¡Hecho!
Gran nube de humo y el genio desaparece.
El profesor Shell permaneció pensativo.
- ¿Qué piensa, doctor?
- ¡Pienso que tendría que haber elegido el dinero...!",1
"En el manicomio, un loco gritaba:
- ¡Yo soy el enviado de Dios!
Se le acerca otro loco y le dice:
- No, ¡Yo soy el enviado de Dios!
Y así, los dos locos discuten.
Entonces, se acerca un tercer loco, y les pregunta:
- ¿Qué pasa aquí?
Y el primer loco dice:
- ¡Yo soy el enviado de Dios!
Y el segundo dice:
- No, ¡Yo soy el enviado de Dios!
Entonces, el tercer loco dice:
- Un momento... ¡Yo no he enviado a nadie!",1
"- Una suegra salió a pasear con uno de sus tres yernos. Mientras pasaban por el parque, la señora se resbala, cae en el lago y se empieza a ahogar. Sin dudarlo un momento, el yerno se tira al agua y la rescata. 
- Al día siguiente, el yerno sale y encuentra un coche último modelo con una nota pegada en el parabrisas: ""Gracias de parte de tu suegra, que te quiere. ""
- Una semana después la suegra sale a pasear con su segundo yerno. Al pasar por el mismo lago, la señora se vuelve a resbalar y cae al agua. De inmediato su segundo yerno se mete al lago y la salva. 
- Al día siguiente, el segundo yerno encuentra frente a su casa un coche último modelo y una nota que dice: "" Gracias de parte de tu suegra, que te quiere."" 
- Una semana más tarde la suegra sale a pasear con su tercer yerno. La historia se repite, y la señora se cae al lago. 
- Sólo que esta vez el yerno se sienta en el suelo y se ríe mientras ve a la señora ahogarse y hundirse en el agua. 
- Al día siguiente, el tercer yerno sale y encuentra un coche último modelo con una nota en el parabrisas: ""Gracias de parte de tu suegro, que te quiere. """,1
"Es el primer día de clases, y la maestra presenta a Susuki, hijo de un empresario japonés, a los chicos de
sexto grado:
La maestra les dice: 
- Empecemos repasando un poco de historia americana. ¿Quién dijo 'Denme la libertad o denme la muerte'?
La clase se quedó callada, excepto por Susuki: 'lo dijo Patrick Henry,1775'
- Muy Bien! ¿Quién dijo 'el gobierno del pueblo, para el pueblo no debe desaparecer de la faz de la tierra'?
De nuevo, ninguna respuesta de la clase, salvo Susuki: 'Abraham Lincoln, 1863'
La maestra, asombrada, les dice: 
- Chicos, debería darles vergüenza. Susuki, que es nuevo en nuestro país sabe más de nuestra historia que ustedes...
La maestra alcanza a escuchar un susurro: 'a la mierda con los malditos japoneses!'
- ¿Quién dijo eso? Preguntó la maestra...
Nuevamente Susuki levanta su mano y dice: 'General Mc Arthur, 1942 y Lee Iacocca, 1982'.
La clase queda muda y uno de los chicos alcanza a decir: 'Voy a vomitar...'
La maestra trata de ver quién fue el irrespetuoso: 
-Ya está bien, ¿Quién dijo eso?
Y Susuki dice 'George Bush padre al Primer ministro japonés, 1991'
Uno de los alumnos, animado, le grita desde el fondo: 'Chúpate esa!'
Susuki, casi saltando en su silla, le dice a la maestra: 'Bill Clinton a Mónica Lewinsky. 1997'!",1
"Durante una clase de moral y buenas maneras, la profesora dice a sus alumnos: 
- Miguel, si fueras a cortejar a una joven de buena familia, muy bien educada, durante una cena íntima para dos, y tuvieras necesidad de ir a los servicios, ¿qué dirías? 
- Espérame un momento, que voy a echar una meadita. 
- Eso sería muy grosero y maleducado por tu parte. Juan, ¿cómo lo dirías tú? 
- Perdón, pero tengo que ir a los servicios. Vuelvo enseguida. 
- Eso está mejor, pero resulta desagradable decir ""servicios"" durante una comida. 
- Y tú, Jaimito, ¿serías capaz de usar tu intelecto, al menos por una vez, para intentar mostrarnos tus buenas maneras? 
- Yo diría: ""Querida, te pido perdón por ausentarme un momento, pero voy a dar la mano a un íntimo amigo que espero poder presentarte después de la cena"" ...",1
