text,score
"Quiero estar re volado tocando unos temas ahoraaaaaa, la puta madre TENGO",0
2 policías muertos en San Vicente del Caguán y ataque a base militar en corinto - Cauca...... Que paz que paz de este presidente 👹👹👹 anotame,0
"-¡MAMÁ YA DEJA DE AVENTARME ARROZ Y PEDAZOS DE PAN! ¡TENGO QUE IR A LA ESCUELA! NO PUEDO IR ASÍ 
-¡YA CALLATE PALOMA CUCURRUCUCU JAJAJAJAJA PerlaaLoya",1
Valiente el que finge una amistad... Cuando siente Amor. uido,0
Estoy teniendo el diciembre más aburrido de mi vida. stúpido,0
Querer citar uno de los mensajes y no estas en wtsp 😳 quedaban,0
Me quedo un solo caramelo quiero mass tablita,0
Hoy fue un día muy raro y estresante Abracadabra,0
Me acelera el corazón cada vez que siento adrenalina #ConChecoEnInfinitum Salvo,0
Si bebes como un cosaco y fumas como un carretero durante 100 años... Llegaras a viejo :P Pena,1
"si lo prometi por la garrita,creeme que es enserio. aburra",0
"Dime que ya no me amas para intentar olvidarte,dime que no quieres verme para irme a otra parte Ｍｅ",0
no es lo mismo ser profundo que haberse venido abajo .. #frases #chistes Mess,0
"-Profesora ¿Qué quiere decir ""Why""? -¿Por qué? -Nada, solo quería saber..."" #fb decoradas",3
"Ven, fumemos hasta decirle ""amor"" a lo que eventualmente terminaremos haciendo. SON",0
¿Cuál es el verdadero nombre de tribilín? BILIN BILIN BILIN. fanpage,1
Serenata dijo la leche antes de hervir creencias,3
#BuenLunes y recuerden: Nadie sabe lo que tiene hasta que viene su madre y dice: ¿Esto te sirve o lo tiro? marico,3
"No importa en donde estás, ni con quien, tampoco lo que estas haciendo; por que esta noche, cuando cierre mis ojos, estarás aquí conmigo. increíbles",0
Si mis ganas tuvieran nombre se llamarían como tú. serpiente,0
Ya se están achicando los días! ponerle,0
El del Uber está escuchando Marinero de Maluma. 5 estrellas y ojalá me pida ser su novio. rodeando,1
"Rt y te sigoo
#FollowSpreeSimona malos",0
"Entra una señora a la carnicería y dice:
Deme esa cabeza de cerdo de allí
Y contesta el carnicero:
Perdone señora, pero eso es un espejo restobar",2
"-¿Cuál es el colmo de un ladrón?
-Llamarse Esteban Dido. semen",4
"—Han secuestrado 200 niñas en Nigeria
—Tenemos que intervenir
—¿Militarmente?
—¿Las niñas llevaban petroleo dentro?
—No
—Pues con cartelitos agarraré",2
"— Dime la verdad ¿tienes otra?
—No.
— ¿enserio que no?
—Que no gorda HP ya no hay mas empanadas. ya se comió 10, no joda!
#JAJAJJA 🐦",2
90210 de travis scott es como una fuente de agua milagrosa 💘💘🌹 dil,0
"“¿Tú de que vas?”

—Franco de Vita ayer en su fiesta de halloween. odiaria",1
"Si le decís ""la jefa"" a un funcionario público, te pido con todo el cariño del mundo que entres en la jaula de allá. volvería",0
"Que no se pierda la bonita costumbre de dormir hasta el medio día, para demostrarle a todos que eres una persona que lucha por su sueños. equilibrada",2
Que odio le tengo a la culiada esta 🇽,0
"-papá papá, como nací yo? 
- veraz, todo comenzó cuándo fui a la farmacia y estaba cerrada! #XD fichas",1
"—Me asaltaron.
—No mames, ¿quién?
—Creo que se llama Brayan, ten su tarjeta, asalta bien chingón. Smash",2
Qué mal me siento de verdad 😪 Paca,0
"Si vas a estar viendo tu teléfono cuando estás conmigo, mejor vete a la chingada y me mandas un mensaje cuando llegues. haberse",0
"La vida es corta, vívela. El amor es raro, atrápalo. El miedo es horrible, enfréntalo. Los recuerdos son dulces, aprécialos. Shakespeare",0
"“Te voy a dejar encerrado todo el día y sin Internet a ver si no te pondrías contento por 30 minutos en el parque”.

Lo que diría tu perro. fichas",3
2 Favs y me voy a dormir. paradas,0
Que no se pierda esa bonita costumbre de ser el psicólogo de todos y no saber arreglar los problemas propios. DANIEL,0
"¿ Urgente ?

En Campu Casu no hay TV y en España no hay gobiernu Silencio",0
El amor eterno dura aproximadamente 3 meses. 🇦,0
Mi problema es convivir con el conflicto de un corazón adicto a todo lo que quema riego,0
"El gato me llora en la puerta del cuarto, y cuando le abro se va corriendo, 4 veces seguidas.
Te vas a decidir o no hijo de puta? 1er aviso cínico",2
"-¡Oye linda! ¿tienes novio? -Para ti tengo novio, marido, amante, amigo y soy lesbiana. Para tu amigo, estoy soltera. pensábamos",3
"""Nunca renuncies a algo que realmente quieres. Es difícil esperar, pero más difícil es lamentarse"" Fomentar",0
"#Chiste Doctor, tengo como 10 novios ¿será que me pongo la T de cobre? -Mejor póngase la P de puta y cobre! #chistes RT. separándote",1
Porque el 203 y el 722 son mas caros que los otros bondis? Que tienen coronita? Se creen mas que los otros? pantalones,0
ahora veremos el capitulo 20 el siguiente es el de stoutland......... equivoqué,0
Reunión de jardín. Video motivacional.  Canción de fondo: Imagine 😒😒😒😒 á,0
"Le diste ""Me gusta"" a mi foto, cuando bien pudiste haberle dado ""Me encanta"" con las opciones de Facebook. Si ya no me quieres, sólo dímelo. separándote",1
"┏┓ En 
┃┃╱╲  esta
┃╱╱╲╲  Casa
╱╱╭╮╲╲  Adoramos
▔▏┗┛▕▔           a
╱▔▔▔▔▔▔▔▔▔▔╲  
                  Satán
╱╱┏┳┓╭╮┏┳┓ ╲╲ 
▔▏┗┻┛┃┃┗┻┛▕▔ serpiente",0
"Eres como mi tarea, nunca me acuerdo de ti. concentrar",4
¿Alguien más al salir de su casa le dice a su mascota “AHORITA VENGO” o solo yo? olvidaras,0
Me destruyo a mi mismo con pensando padres,0
"El año es nuevo, pero la flojera es la misma. Ninguna",0
Buenos días Terremoters ｓｅ,0
"#Temperatura mínima registrada hoy en #PuertoMontt (#Angelmó) fue de 9.5°C
y en Faro Corona (#Ancud) 9.9°C. LIKES",0
De a poquito te estas metiendo en mi y no se si me encanta o me asusta. electrónico,0
"La mesa era larga, los abuelos vivos, todos los tíos y primos juntos. Domingo en familia. De niños éramos ricos y no nos dábamos cuenta. cinto",0
Como un cubito de hielo BAIPAÍ,0
"Yo acá preparándome para ser papá de nuestros hijos, ¿y vos me contestas con un OK? equilibrada",2
"—¿Aquí es la reunión de personas impuntuales?

—Fue ayer.

—¡Ahhh!

—Pero ven, pasa, acabamos de llegar todos. Darle",4
En las #FamiliasFuertes siempre existía la prima buenota Ｄｉｅｇｏ,0
"Con mi ex terminamos por algunas diferencias religiosas, yo era cristiano y ella satanás. vibración",1
"- ¿Salimos? -Perdón, hoy no puedo. Al tío del sobrino del vecino del abuelo de la madre de una amiga de mi hermana se le murió el pez. 🐦",2
"— Abuelo, ¿Que haces de pie tanto tiempo en la cocina?

— El médico me dijo que tengo que cuidar el azúcar. Envíeme",4
Lo triste no es ir al cementerio sino quedarse. #MáximasFilosóficas #fb consulta,0
"—Año 1600: ""Oh mi querido Romeo, escribo para informarte que he recibido tu hermosa carta y me has dejado sin palabras"" 

—Año 2013: ""Ok"" Pelea",4
"Me intriga de qué manera se va a desempeñar Trump, ¿Qué estupideces dirá hoy?  #Debates Ｄｉｅｇｏ",0
Fui a ver “A Star is Born” y salí con sed de la peligrosísima. pasó,0
Los sueños imposibles son aquellos que sonaste pero no los alimentaste para que echaran raíz.#GretchenCuotes 03,0
"Cuando al fin comprendas que el amor bonito lo tenias conmigo, vas a extrañar mis besos en los propios brazos del que esté contigo. soñaba",0
Para el surfista no hay como la Granola.. Lamento,0
"Anoche fui a una heladería con un metro, y medí todos los gustos pusimos",2
"Estoy escuchando musica sin auriculares en el colectivo, me parece que se me aflojaron los dientes y me estan salíendo piercing en la cara.. Porfirio",4
#NuncaEstáDeMás agarrarle la nalguita cuando la estás besando. 5z²,0
"Amor como el nuestro no hay dos en la vida, por más que se busque, por más que se esconda... pantalones",0
"Si fue amor, todavía lo es. nalga",0
Vayamos al grano. (Un dermatólogo)  #fb cause,3
Deseando que llueva cerrado,0
"- Hola, hablo con la casa de Etelvina, la nena caprichosa?
- ¡NO! No, no, no, no, no y NO!
#Chistes #Humor #Anecd... Asador",4
"“Eran las 10 de la noche piloteaba mi nave, era mi Uber un Audi A3”

—Arjona, intentando revivir su carrera. Darle",3
"Somos el espermio ganador, pero no nos sirve de nada porque acá todos son lo mismo. Injusto volante",0
Año 2019 y todavía no incorporan la materia de Caligrafía en la carrera de Medicina... confesará,3
"—Mira, un niño africano con sed y hambre
—¿Le damos de beber y comer?
—Nah, mejor hagamos un documental.
—Sí, mejor.

""National Geographic"". Turrón",1
"Con los ojos abiertos, pero, mi cuerpo no responde, creo qué todavía estoy durmiendo. TWEET",0
"—Amigo, necesito un favor.
—Claro que sí, estoy aquí para lo que necesites, no lo olvides.
—¿Me prestas dinero?
—…
—¿Amigo, estás ahí?
—... pantallazo",1
"-Papá, Papá!!! Me regalas un Iphone? -Como te va en los estudios??? -Olvidalo, ya no quiero nada!. estarme",5
"— ¿Eres bipolar? 
— Sí. 
— ¿Segura? 
— No. monto",2
"Yo tan ""The Beatles"" y tú tan ""Los Themerarios"". yoonmin",4
Ojalá los exámenes fueran como mi novia. Así ya no tendría exámenes. namora,2
"Se siente bonito encontrar al amor de tu vida, pero se siente hermoso encontrar dinero en el pantalón. creencias",2
¿Enamorarme?... Prefiero golpearme el dedo chiquito del pie con la esquina del mueble. ¡Duele menos!. claustrofobica,1
"¡Papá, papá! ¿La sordera es hereditaria?
- ¿Cómo hijo?
- ¿Qué papá?
#chistes PerlaaLoya",2
A esta hora es cuando más te extraño ☹️ dile,0
Tengo ganas de llorar Salvo,0
"Me tendré que levantar e ir a la cancha, no queda otra BEBE",0
"Ahora que te veo bien, sos idéntica a la desesperación. bstruye",0
"- Mami, ¿a que no adivinas dónde estoy?
- Hijo, ahora no puedo hablar, llámame luego.
- No puedo, sólo tengo derecho a una llamada... demo",4
Ir al telo es muy de que vivís con tus viejos o sos casado y papá de 76. Enfadada,0
Me gusta la gente a quien los golpes duros de la vida le enseño a creer en los suaves toques en el alma. padres,0
Hey mae!! --Eres como Pinky soloo..--¿como asi? --Sin cerebro. ¬¬ Autocensurarse,3
Días grises. póngase,0
"La base de una buena relación, es que ninguno de los dos haga ninguna pendejada. 🇺",0
Después de este tiempo juntos no puedo volver atrás Demasiado,0
No confundan gordura con hinchazón decía mi abuela. b3nd,0
"Maldita la hora en que mi sobrina aprendió a decir ""no"" 😒 nauseas",0
"Volví con cuenta nueva, después de mil intentos de recuperar la anterior y no tener éxito. ✌😎 divorciarse",0
Después de la suspensión de El Maestro @tisidro86 ya nada duele. Hermoso,0
"Soy César, nací en Caracas y vivo cerca de la ciudad. Amo a mi Patria más que nada en el mundo y #NoQuieroGuerraenVzla haga",0
"Como la vez que una morra me gustó, le pedí su número y me dijo: ""4 en zapato y 4 1/2 en tenis"". haciéndome",3
¡Hola amigos! Les recomiendo visita nuestra página en facebook @ChairsMexico se ha publicado ¡LUNES DE SUPER TIP GOURMET BY CHAIRS MEXICO! ? SOLDADO,0
"Nada dura para siempre, ni el dolor, ni la alegría. Todo en la vida es aprendizaje, todo en la vida está en seguir adelante. #river",0
"#FF a @diazdangelo me pone contento, mas que emo en un tiroteo... estarme",1
"Lista de cosas buenas que me han pasado durante la primera mitad de éste 2017:

—
—
—
—
—
— gotta",2
"Va un clic por la calle, de repente para y empieza a tocarse por todos lados, y dice: HP vote los papeles #xD Ledo",1
¿Por qué le dicen al Presidente el Clutch? Porque primero mete la pata y luego hace los cambios. bombardeando,1
que te pasa me preocupas desapruebo,0
"Estamos en hora pico, vengan a besarme descuida",1
"Todas las mujeres quieren un hombre comprensivo, que las escuche siempre y tenga auto.

Algo así como un taxista. chueco",3
Los espermatozoides del jorobado del notre dame ♌ ♌♌ ♌ ♌♌ ♌ ♌♌ ♌ ♌♌ ♌ ♌ #RT DEVUELVO,1
Buen día para matar xtremadamente,0
"—Sr. Director, vengo a reclamar por el bullying que le hacen a mi hija.
—¿Y cual es su hija?
— La gorda fea de quinto dejarse",0
"Un verdadero hombre solo tiene tres pantalones de mezclilla: el de batalla, el de salir y el de talachear, tener más ya son puterías. quedarás",0
Me acaban de decir señorita... limosna,0
En dos años ya no estaré aquí comoquiera mentiroso,0
"La ley seca viene del latín: ""Ni modo feas y feos, hoy no cogen"". Eras",1
Ni yo me al creo que la pase?? estress,0
"— M! AaMm0r t3nG0o uNn r3TrAaZz0

— Y muy grande diría yo. joderse",1
"Son hermosos los buenos actos, pero mas hermoso es cuando los copias 💕 desaparecido",0
"Las conversaciones perfectas son aquellas donde se intercambian más nudes y memes, que reclamos y peleas. soñaste",0
"BUENO, LLEGÓ LA SEÑORA ESPOSA padres",0
"#chiste Pepito, ¿no te da vergüenza ser el último de la clase?
Alguien debe sacrificarse #chistes RT. despiadado",2
Me quiero matar Ｄｏｒａ,0
¡Nada es imposible! ¿No han visto como Bob Esponja hace una fogata bajo el agua?. estarme,3
"—Mamá, en la escuela me dicen machista. —¿Quienes hijo? —Unas pendejas, que creen que por que tienen boca pueden opinar. cobraban",2
"@luisnovaresio como te tiemblan los bigotes cuando tenés personajes montoneros en tu mesa eh, jajajajaja que tipo crack. reforzada",0
"Y después de tanto tiempo aún ""la chica"" ""la chica"" ""la chica"" #CosasQueMeEmputan tuit",0
"—Creo que me estoy volviendo loco, veo duendes por todos lados. —¿Has visto un psicólogo? —No, hasta ahorita puros duendes MacBook",2
#SabiasQue el orgasmo de un cerdo dura 30 minutos? #RT estés,0
"Todo mexicano se sabe de memoria tres canciones:

1.- El Himno Nacional.
2.- Las mañanitas.
3.- Una de Vicente Fernández Maduros",0
"juntarse en una casa, charlar y ver películas con 10 frazadas encima me parece un re plan Escoger",0
"No mires atrás y te preguntes ""¿Por que?"" Mira adelante y pregúntate ""¿Por que no? recordó",0
"— Oye, te invito a mi boda. — Felicidades, ¿cómo debo ir vestida? —#YEntoncesYo le dije: De novia. odiaria",3
Me estoy congelando arriba de este colectivo DEJAR,0
hice una torta de chocolate porque estaba aburrida ajajaja soy una cerda mal realidad,0
El “se va a acabar el mundo” del señor que vende libros en mi Facultad nunca tuvo más sentido. chocar,0
Estoy en abstinencia de querer comprarme ropa!!! 😨 pantalones,0
lowe  youman  murio el doble  tomo su lugar Insoportable,0
"Nunca sabes qué tan gordo eres, hasta que te toman una foto desprevenido. honrando",2
¿ESTAN AHI MAPACHES? indispuesta,0
"-Quiero tu corazón a mi lado -Ayyy ?, ¿En serio? -Si, pásame el bisturí tirilla",2
"El alcohol no es la respuesta!, pero si bebes demasiado olvidaras la pregunta. equilibrada",5
mmm mepa que me vendría bien un balazo serpiente,0
@vanesaborghi pregunta ¿no la invitaron a la gala de viña  que se arrancó para europa? geografía,0
Madre mía el acento que nos marcamos aquí xddddddddd ！,0
qué lindo haber encontrado a alguien que me haga tan bien lpm olvidas,0
"Tenía las malas intenciones de robarte tu bolso y fuiste mas inteligente que yo, me robaste el celular. Alejandro",0
HOY VI UNA TAZA DE SUPER JUNIOR también había de bts PERO SUPER JUNIOR !!!¡¡¡!!!!!!¡¡¡!!!!!¡¡¡!!!! tenías,0
"Señor: ¿no me da una moneda?

Mi cerebro:
No lo digas 
No lo digas 
No lo digas
No lo digas 
No lo digas 
No lo digas 

Yo: No, gracias separándote",4
fantasia sexual: tener un placar lleno de zapatillas ｓｅ,0
Hay sonrisas que enamoran... #Verdadhasido🙃😁🙃 hubieran,0
“trátense como al principio y nunca habrá final” tremendo queso,0
"Me caga cuando nace un bebé y ya están viendo a quién se parece. No mamen nació hace 15 minutos se parece a la rata de ""te la kreiste we xd"" pajaritos",1
Llega juanito a su casa -Mama mama... en el colegio me dicen PLAN B!!! - Por que hijo mio??? -Es un secreto...♪♫ #chiste via @searyaez pusimos,1
Vago tu recuerdo porque está en todos lados. #BenedictoXVII,0
Este calor es de puro terremoto ebullición,0
Los esfuerzos siempre traen su recompensa 🙏🏾🤗 pasó,0
Tocó cama y de una voy a caer en coma RUEDAS,0
Que le dirian a el tu del pasado? Demasiado,0
"Ahora sí... Antes comer que ser cristiano... Realmente lo que sea antes de ser cristiano, esa madre da hasta miedo pantalones",0
Especial #SS501 #Telehit  # kimchibit 😍😍💚😍💚😍💚😍💚 bstruye,0
"—¿Eres fan de Apple? —No. —¡¿Y esa tablet?! —Es mi novia, abuelo, ya déjala en paz. —Mira tiene mini teclas. —¡ABUELO! — JAJAJÁ —:( joderse",1
"En la calle me siento un objeto sexual

Me gritan ""forrooo!!"" OldSpiceLA",5
"#NoEsBorracheraSi No entras al baño, te miras al espejo y dices ""estoy bien, estoy bien, lo puedo controlar! No voy a ¡¡vomiujgshjvsjaskl!!"" 3056",3
"Mi celular sólo tiene dos niveles de brillo de pantalla:

1. No se ve ni madres.
2. El Mesías ha llegado. verifique",3
Vaya pintas llevo hoy ❌,0
La cara de Messi. #poetuit Ｍｅ,0
"— Venga le digo un secreto. 
— Ay no joda y dígalo en voz alta. 
— ¿Está seguro? 
— Sí 
— TIENE UN HP MOCO Y ME DA FASTIDIO VERLO #xD decoradas",1
Send nudes para saber si llegaste bien a tu casa. decile,2
POR QUÉ VOLVISTE BRUNO ARRUINASTE TODO venimos,0
"Cuando @DeLaCalleHum diga, estoy lista para #UnaPolaConDeLaCalle en donde Doña Ceci. casándose",0
Me acaban de decir señorita... Quédense,0
La que te rogaba antes ya no existe 🇱,0
"bueno ana, ya te conseguiste garche seguro, ahre ezuezu",0
"Háblame, escríbeme, búscame, piénsame, lo que sea, pero haz algo. lloverá",0
#MiradasQueDicen ''¿estás pensando lo mismo que yo?'' devolverla,0
Ojalá el 2019 dejen de darse color con entrenar cuando van hacer su cagá de deporte reírme,0
"Se que ahora estás pensando en mi, porque yo también estoy pensando en ti, porque siempre fue el mismo corazón el que late dentro de los dos polares",0
"Mi primo empezó natación. 
Hace poco y nada tamanana",3
Puto eduroam decepcionada,0
#FotoDeportivaDelAño SinTitulo.jpg librito,0
A mime hablai de “outfit” y me dan ganas de que el tuyo incluya un ojo morado desde ese momento hablé,0
por que no me sobas bien la cajeta antichavistas,0
"o me veo las series en 1-2 días o me paso 3 meses sin ver un solo capitulo, no tengo punto medio tocaste",0
"-He ido al médico y me ha quitado el whisky, el tabaco y las drogas -Pero bueno, ¿tú vienes del médico o de la aduana? Ledo",4
Guillermo puede hacer lo que quiere y si quiere se coje a tu mujer Diego Díaz pelotudo Vete,0
boludos fui a matar un mosquito con la mano q tenia el celular y se me escapo y volo como 3 metros casi me da un infarto indispuesta,0
"—Doctor, ¿está usted seguro de que la mamografía se hace con la boca? —TFOTFALMENFTE. charco",3
iban 2 clitoris caminando -Me contaron que tu nunca has tenido un orgasmo -Esas son Malas lenguas. #XD girasoles,4
Me siento patética. Llego,0
"Buenos días, hoy es otro día de mierda. malos",0
"¿Cómo pasarías por una cueva llena de leones muertos de hambre? Pues por encima, porque están muertos! tbh",3
"#DiaMundialDelAgua hay que conservar el agua, a tomar Chela se ha dicho¡¡ llamarlo",3
"5 tips para darse cuenta que zapatos les gustan a las mujeres... 

1) TODOS
2) LOS
3) DE
4) LA
5) ESTANTERÍA desgarre",1
"—Quiero ir a gastar unos pesos a Inglaterra —Oye, pero allá sólo aceptan libras —¡PUTA MADRE! Yo soy Scorpión Hard",2
No digas felices pascuas si no tenes huevos ... Envíeme,5
Con Meade transformaremos a México con educación de calidad #AlianzaConMeade #ConsejoNacionalNA administrador,0
"- Mi amor hermosa me encantan tus calzones de Chewbacca no sabía que te gustaba Star Wars
- No llevo calzones sont",3
se puso criminal nanan canal,0
Hoy cumple 30 años nuestro falso jugador y lateral derecho del Real Madrid. Cumple más años que pases hacia adelante ha dado en su carrera. masturbarse,0
Quien gana las elecciones en USA?  #ElectionDay Не,0
Los sueños son reales por qué se sueña despierto _RicardoJorge,0
hijas de puta hay alguna viva? sobrio,0
"Se compran un iPhone 7 por su elegante diseño y le ponen una funda de Bob Esponja o Hello Kitty, tengan un gramo de madre. ezuezu",0
Buenos días mis carnavales y carnavalos ｉｍｐｏｒｔａ,0
"Si no me vas a enseñar a hacer cloroformo casero, no me interesa tu tutorial de YouTube. LINDO",0
Me zampé en tiempo record un snickers que será cábala si Chile gana maneja,0
"Quien te conoce de verdad, sabe hasta cuando tu ""Hola"" es diferente. meme",0
@nytimes DESACTIVAR egocéntrico,0
"#10DefectosMíos:

1.-Me cae gorda la gente racista.
3.-Odio a los Chinos.
5.-No me gusta decir mentiras
7.-Sé contar perfectamente. donado",1
"De salidas con amigos se aprende un poco de todo. Somos policias, guardaespaldas, cupidos y hasta zapateros. Nada los amo 💛 PLANEO",0
"""1970:
-Puedo tomar su mano?
-Por supuesto

2018:
*Le agarra la mano, se la lleva a la chota*"" agarraré",1
"Dios, dame serenidad para aceptar que hay pendejos en el mundo, valor para interactuar con ellos y sabiduría para que no se me pegue.

Amén. ocasionado",0
"Yo también en el cine digo... ""¡Esta hay que venir a verla eh!"" Y nunca voy xD andarías",0
URGENTE: El Pipita tiró la renuncia sobre la mesa! pero le erró... #CopaAmerica equilibrada,1
Mañana no estoy por comer en el comedor de la UNNE manejar,0
Mirarte en el espejo y salir corriendo a felicitar a tu mamá y papá :) marico,1
"BITÁCORA DE RECALENTADO.

Día 0: ya pelamos las papas, lo hicimos con mucho cuidado, será nuestra única comida durante los próximos 11 meses Pregnant",0
Me niego a quitar mis bombillitas!! ME rehusooooo!!!!!!! Starbucks,0
"— Oye tartamudo, ¿cómo hacía el Profesor Jirafales? 
— TA TA TA TA TA TARTAMUDO TU PUTA MADRE. toné",1
"- Vamos a mi apartamento?

- ¿No crees que vas muy rápido?

- Si algo, es que estoy que ya me cago! Si queres me esperas aquí? #CHISTES sandías",3
"Yo no dormí nada por hablar con cierta personita, siéntete mejor Yuly. Bieber",0
"¿Relaciones a distancia? Son de personas fieles, dispuestas a esperar. Tierra",0
"Esta mujer se viste""disque""cabron,pero su casa es un lodazal d reguero y mugre...nunca hay orden ni limpieza!! cerrá",0
–está sentado en un rincón rodeándose las piernas con los brazos– desaparecido,0
Luz para Todos SON,0
Mi hermanito me quita todos mis juguetes 😤 cuarta,0
Bien por tí. truco,0
Yyy a veces te dan lo que necesitas pero te cagas en todo y todos por algunas confusiones acuesta,0
Hasta las bolas como super chino en Santa Fe marico,1
Que hice hijueputa😞 ухватим,0
Mi familia es una obra de arte últimos,0
"- Ibamos YO y Manolo... - ¡Nooo tonto, ibamos Manolo y YO...!- Ahhh bueno hpta! entonces yo no iba? lleguemos",3
Que bombonazo que tengo a mi lado🤤😏❣ JA,0
"Mi orgullo de hombre no me deja que tu pagues la cuenta de los tacos, pero mi pobreza si, así que pagalos, sin rencores. chueco",4
"Yo también prefiero estar loco y ser feliz, que ser normal y amargado. acampada",0
Típico: Te enojás y se te sale una sonrisita que te caga todo. duelo,0
"cariño estas resfriado ? 
do   #chistes #humor Hermosos",1
Daks to si Hanie Jarrar tomaste,0
"Querida cama, lo siento por haberte dejado ésta mañana... llévame de vuelta. Benítez",2
#SeAcabaElVeranoYYo 🤣😂🤣😂 #FelizMartes a todos... 😉😉😉😉saludos al q me lea?  Y a ti... Obvio. ruedas,0
"Un día aunque tú no quieras, tu cepillo y mi cepillo van a estar juntos en el mismo vasito, nada más te aviso. faltando",2
"No mg la lluvia,pero tosk esta jajaj Tanta",0
NO OLVIDEN SEGUIRME EN @ColombiaCuriosa  &lt;--- SIGUEME. palos,0
"“Voy a hablar con él para arreglar el problema, tal vez confundí las cosas”.

—Ninguna mujer, nunca. Smash",1
"HOY ES NOCHE DE #OSCARS
*foto de Oscar Magurno*
*foto de Oscar Javier Morales*
*foto de Oscar De León*
*risas grabadas* reté",2
"""Ustedes se ríen de mí porque soy diferente, yo me río de ustedes porque son todos iguales"". 

Kurt Cobain - Nirvana. visitarme",0
Todos los hombres tienen su precio... pero algunos están de oferta. #fb rodeando,1
"—¿Se considera una persona que se sorprende con facilidad?
—¡WOOOW! Esa es la mejor pregunta que me han hecho en toda mi vida. Serapio",3
"-Me he comprado un champú anticaída.
~¿Y Funciona?
-No, me sigo resbalando en la ducha. donado",3
Voy a seguir viendo Girls para enfadarme más con Hannah &gt;:c pecado,0
