text,score
"Esta rubia tuvo una experiencia cercana a la muerte el otro día. Se subió a un caballo, y de repente este empezó a moverse. Estaba un poco asustada, era la primera vez, pero se mantuvo en el caballo. Entonces el caballo empezó a ir rápido y se descontroló, y la rubia no pudo mantenerse, se cayó, pero su pie se quedó atascado y la arrastraron por el suelo. Empezó a gritar, y sentía un gran dolor. Entonces el gerente de Wal-Mart salió y desenchufó el caballo.",3
"Tres rubias entran en un bosque y pronto encuentran un par de huellas. La primera rubia dice: ""Creo que son huellas de ciervo"". La segunda rubia dice: ""No, creo que son huellas de oso"". La tercera rubia dice: ""¡Ambas se equivocan! ¡Son huellas de pájaro!"" Entonces son atropelladas por un tren.",3
"Un hombre entra en una tienda de autos y le pregunta a la cajera rubia dónde está la cera para tortugas. La rubia dice: ""Lo siento, señor, pero no vendemos productos para mascotas"".",2
"Un día, una rubia está caminando por el bosque. Sigue el sendero hasta que llega a un río. Mientras piensa cómo cruzar el río; otra rubia aparece en el lado opuesto. La rubia grita a la otra rubia ""¿Cómo llego al otro lado?"" La otra rubia mira hacia arriba y luego hacia abajo del río y grita: ""¡Estás en el otro lado!""",3
"Dos rubias caminan por un camino, una tiene una bolsa deportiva grande.
1ª rubia: ""¿Qué tienes en esa bolsa?""

2ª rubia: ""Pollos.""

1ª rubia: ""Si adivino cuántos pollos tienes en esa bolsa, ¿puedo tener uno de ellos?""

2ª rubia: ""¡Si adivinas cuántos pollos tengo en esta bolsa, puedes tener AMBOS!!""

1ª rubia: ""Bueno, creo que tienes tres"".",4
"Una rubia camina por la calle con la blusa abierta, exponiendo uno de sus senos. Un policía cercano se le acerca y le dice: ""Señorita, ¿sabe que podría citarla por exhibicionismo indecente?"" ""¿Por qué, agente?"", pregunta la rubia. ""Porque su blusa está abierta y su pecho está expuesto"". ""Oh, Dios mío"", exclama la rubia, ""¡Dejé a mi bebé en el autobús!""",4
"Un policía detuvo a una rubia después de que conducía en sentido contrario en una calle de sentido único. Policía: ""¿Sabes a dónde ibas?"" Rubia: ""No, pero donde sea, debe ser malo, porque toda la gente se iba"".",3
"Había una rubia, una morena y una pelirroja escapando de la cárcel. La morena corrió hacia un árbol y un oficial de policía grita ""¿quién está ahí?"" y la morena dice ""tuí tuí"". Así que el oficial de policía se va. Entonces, la pelirroja corre hacia el árbol y el oficial de policía dice ""¿quién está ahí?"" y la pelirroja dice ""miau"" así que el oficial de policía se va. Así que la rubia corre hacia el árbol y el oficial de policía dice ""¿quién está ahí?"" la rubia dice ""muuu""",3
"Santa Vlause, el Hada de los Dientes, el Conejo de Pascua, una rubia inteligente y una rubia tonta estaban caminando por la calle cuando todos vieron un billete de 100 dólares. ¿Quién crees que se lo quedó? Nadie, porque los cuatro primeros no existen y la rubia tonta pensó que era un envoltorio de chicle.",3
¿Cuál es la idea de sexo seguro de una rubia? R: Cierran las puertas del coche,3
"Una rubia con dos orejas rojas fue a su médico. El médico le preguntó qué le había pasado a sus orejas y ella respondió: ""Estaba planchando una camisa y sonó el teléfono, pero en lugar de coger el teléfono, accidentalmente cogí la plancha y me la pegué a la oreja"". ""¡Oh, Dios mío!"", exclamó el médico incrédulo. ""Pero, ¿qué le pasó a la otra oreja?"" ""¡El idiota volvió a llamar!""",3
"Una vez, una rubia decidió montar a caballo. Estaba montando muy agradablemente por un sendero en un campo hasta que el caballo aceleró. Iba cada vez más rápido y, pronto, sintió que se resbalaba. Su cabeza estaba a punto de golpear el suelo... Entonces el gerente de Wal Mart corrió a apagar el paseo del caballito.",3
"Una rubia, una morena y una pelirroja caminan por la playa de su isla cuando una ve una botella en el suelo. Resulta que hay un genio dentro, por lo que cada una recibe un deseo. La morena dice: ""Echo de menos a mi familia, desearía estar de nuevo en casa"". Con una bocanada de humo, desapareció. La pelirroja deseó lo mismo. Allí estaba la rubia, sola en la playa. Se echó a llorar y dijo: ""Ojalá mis amigas volvieran""",4
"Conozco a una rubia tan tonta que le pedí que me llevara al aeropuerto, miró el letrero que decía ""Aeropuerto a la izquierda"", se dio la vuelta y se fue a casa",3
¿Cómo sabes si una rubia está teniendo un mal día? R: ¡Tiene el tampón en la oreja y no encuentra el bolígrafo!,2
"Un día, la vecina de una rubia va a su casa, ve a la rubia llorando y le pregunta qué pasó. La rubia dijo que su madre había fallecido. La vecina le preparó un café, la calmó un poco y luego se fue. Al día siguiente, la vecina volvió a la casa y encontró a la rubia llorando de nuevo. Le preguntó por qué lloraba esta vez. ""¡Acabo de colgar con mi hermana, su madre también murió!""",4
"Una mujer morena va a la consulta del médico. Le dice al médico: ""Me duele todo el cuerpo"". Él dice: ""Señale dónde le duele"". Ella señala su hombro y grita ""¡AY!"". Luego señala su cadera y grita ""¡AY!"". Finalmente señala su rodilla y grita de dolor ""¡AY!!!"". El médico le pregunta ""¿Eres realmente rubia y te teñiste el pelo de moreno?"" Ella dice: ""Sí, ¿cómo lo supo?"" Él responde: ""¡TIENES UN DEDO ROTO!!!"".",4
"Había dos rubias que iban de caza. Se estaba haciendo tarde, así que una de las rubias le dijo a la otra que había oído que si alguna vez te pierdes en el bosque, disparas tres tiros al aire. Así que lo hizo. Pasaron unas horas y disparó tres tiros más al aire. Pasaron unas horas más y dispararon tres tiros más al aire. Entonces, una de las rubias dijo que alguien mejor se apresurara a salvarnos... solo nos quedan dos flechas.",4
"Era tan rubia que me dijo que la encontrara en la esquina de ""CAMINA"" y ""NO CAMINES"".",1
1. La toalla a prueba de agua 2. Linterna de energía solar 3. Puerta mosquitera sumergible 4. Un libro sobre cómo leer 5. Diana inflable 6. Un índice de diccionario 7. Asiento eyector en un helicóptero 8. Agua en polvo 9. Silla de ruedas a pedales 10. Bolsitas de té a prueba de agua,5
"Hay tres rubias jugando Jeopardy. El presentador dice: ""Esta es la última pregunta. ¿Cuántas ""D"" hay en Jeopardy?"" La primera rubia dice ""1"". El presentador va al número dos y dice ""1000"". ""Ni siquiera voy a preguntar"", dijo el presentador. Se acerca a la tercera rubia y ella dice ""33"" ""¿Cómo obtuviste 33?"", pregunta. La rubia empieza a cantar para sí misma, ""Dun Dun, Dun, Dun, Dun...""",3
"Una rubia que caminaba junto al río se encontró con otra rubia directamente enfrente de ella. La primera rubia saludó a la otra y dijo: ""Oye, ¿cómo llego al otro lado?"" La otra rubia respondió: ""Ya estás en el otro lado"".",3
¿Cómo llamas a una rubia con 1 célula cerebral? ¡DOTADA! ¿Cómo llamas a una rubia con 2 células cerebrales? ¡EMBARAZADA! ¿Cómo llamas a una rubia con 3 células cerebrales? ¡UN GOLDEN RETRIEVER!,4
"Una rubia, una pelirroja y una morena huían de la policía. Corrieron a un granero y cada una se escondió en un saco. Los policías llegaron y patearon el saco con la pelirroja dentro, ella dijo: ""miau..."" Los policías dijeron: ""Es solo un gato"", y siguen y patean el saco con la morena. Ella dice: ""guau..."" Los policías dicen: ""Es solo un perro"". Patea el saco con la rubia y ella dice: ""patata...""",4
¿Cómo se llama a una rubia con dos células cerebrales? Dotada,4
"Bill y Hillary Clinton fueron a cenar y cuando el camarero llegó a tomar su pedido, le preguntó a Bill cómo quería su bistec, ella respondió: ""mediano"".

Entonces el camarero dijo: ""¿Qué hay de su verdura?"" Bill respondió: ""Oh, ella puede pedir por sí misma"".",4
"Un día, dos rubias decidieron hacer un viaje a Disney Land. Iban por la carretera y, de repente, llegaron a una bifurcación y un letrero que decía Disneylandia a la izquierda. Así que se miraron y dijeron ¡maldición! y volvieron a casa.",2
"Habían tres personas caminando por la calle. Una rubia inteligente, una rubia estúpida y Papá Noel. De repente, ven en el suelo 100 dólares. Pregunta: ¿Quién de ellos los recoge? Respuesta: ¡La rubia estúpida! ¿Por qué? Porque la rubia inteligente y Papá Noel no existen, son ficción.",2
"Dos rubias fueron al mercado. Mientras estaban allí, cada una compró un caballo. Cuando llegaron a casa, discutieron cómo diferenciar a sus caballos. Decidieron cortar la cola de uno. Eso funcionó por un tiempo, pero pronto la cola volvió a crecer, así que decidieron que le romperían una pata a uno de los caballos. Una de las rubias dijo: ""¿A cuál de los caballos deberíamos romperle la pata, al marrón o al blanco?"".",4
"P: ¿Cómo haces que la rubia encienda la luz después del sexo? R: Dile que abra la puerta del coche. P: ¿Qué le dijo la pierna izquierda de la rubia a la pierna derecha? R: Nadie lo sabe, nunca se han conocido.",3
Dos rubias entran en un edificio. Uno pensaría que una de ellas habría visto el edificio.,5
¿Cuál es la rima infantil favorita de una rubia? Humpme dumpme,4
"Esta rubia fue a una tienda de electrodomésticos para comprar un microondas. Ella preguntó: ¿Puedo tener ese microondas, por favor? El tipo dijo: No, rubia. Ella se tiñe el pelo de negro, después de eso fue a la tienda ¿Puedo tener ese microondas, por favor? El tipo dijo: No, rubia. Así que se tiñe el pelo de diferentes colores, después de eso fue a la tienda ¿Puedo tener ese microondas, por favor? ¿Cómo sabes que soy rubia? El tipo dijo: porque estás señalando a un refrigerador",3
"Una rubia y una morena caminaban por las escaleras del sótano a oscuras para encontrar una llave inglesa cuando la rubia gritó. ""¡Algo rozó mi pierna derecha!"" ""Oh Dios mío. ¿Estás segura?"" ""Sí, y sigue haciéndolo"", dijo mientras corría por el sótano. Luego se detuvo y pensó por un segundo. ""Espera. Esa era solo mi pierna izquierda.""",5
"Una rubia y una morena caminaban por las oscuras escaleras del sótano para encontrar una llave inglesa. Cuando estaban a la mitad de las escaleras, la rubia gritó. ""¿Qué pasa?"" ""¡Algo rozó mi pierna derecha!"" Entonces, tanto la morena como la rubia corrían por el sótano gritando. ""¡Sigo sintiéndolo! ¡Haz que se detenga! Espera"", dijo la rubia. ""¡Esa era solo mi pierna izquierda!""",1
"Una mujer se acercó a un anciano sentado en una mecedora en su porche. ""No pude evitar notar lo feliz que se ve"", dijo. ""¿Cuál es su secreto para una vida larga y feliz?"" ""Fumo tres paquetes de cigarrillos al día"", dijo. ""También bebo una caja de whisky a la semana, como alimentos grasos y nunca hago ejercicio"". ""Eso es increíble"", dijo la mujer. ""¿Cuántos años tiene?"" ""Veintiséis"". **Shibu**",2
"Conocí a una rubia tan estúpida que cuando leyó la ""concentración"" en el recipiente de jugo de naranja, lo hizo.",4
"Un buen amigo te sacará de la cárcel. Un gran amigo estará en la celda de al lado diciendo: ""¡Maldita sea, eso fue divertido!""",4
"Si nadie es perfecto, y yo soy nadie, ¿soy perfecto?",2
"Si amas algo, déjalo ir. Si regresa, era y siempre será tuyo. Si nunca regresa, nunca fue tuyo para empezar. Si simplemente se queda en tu habitación, desordena tus cosas, come tu comida, usa tu teléfono, toma tu dinero y nunca se comporta como si realmente lo hubieras dejado ir en primer lugar, o te casaste con él o le diste a luz.",4
"Si 7-11(farmacia) está abierto las 24 horas, los 7 días de la semana, ¿por qué tienen cerraduras en sus puertas?",3
¿Puede un profesor darle tarea a un hombre sin hogar?,4
"Un niño pequeño le pregunta a su padre: ""Papá, ¿Dios es hombre o mujer?"" ""Ambos, hijo. Dios es ambos"". Después de un rato, el niño vuelve y pregunta: ""Papá, ¿Dios es negro o blanco?"" ""Ambos, hijo, ambos"". El niño regresa unos minutos después y dice: ""Papá, ¿Michael Jackson es Dios?""",5
"Asistiendo a una boda por primera vez, una niña pequeña le susurró a su madre: ""¿Por qué la novia está vestida de blanco?"" ""Porque el blanco es el color de la felicidad y hoy es el día más feliz de su vida"". Su madre trató de explicar, manteniéndolo simple. La niña pensó en esto por un momento, luego dijo: ""Entonces, ¿por qué el novio viste de negro?""",4
"Un inglés, un escocés y un irlandés entraron a un pub. Cada uno pidió una pinta de cerveza. Luego, una mosca se posó en la cerveza de cada uno. El inglés, poniéndose ligeramente verde, apartó su cerveza y pidió otra. El escocés sacó la mosca, se encogió de hombros y se bebió la cerveza. El irlandés agarró la mosca entre sus dedos y gritó ""¡ESCÚPELA! ¡ESCÚPELA!""",3
"A los 4 años, el éxito es..................no orinarse en los pantalones.

A los 12 años, el éxito es..................tener amigos.

A los 20 años, el éxito es..................tener sexo.

A los 35 años, el éxito es..................hacer dinero.

A los 70 años, el éxito es..................tener sexo.

A los 80 años, el éxito es..................tener amigos.

A los 90 años, el éxito es..................no orinarse en los pantalones.",3
¿Por qué la crema agria tiene fecha de caducidad?,4
"Algunos miembros de un club de salud estaban teniendo su primera reunión. El director del grupo dijo: ""Ahora, me gustaría que cada uno de ustedes diera los hechos de su rutina diaria"".

Varias personas hablaron, admitiendo sus excesos, y luego un miembro obviamente con sobrepeso dijo: ""Como con moderación, bebo con moderación y hago ejercicio con frecuencia"".

""¿Hmm?"" dijo el gerente. ""¿Y está seguro de que no hay nada en lo que se exceda?""

""Bueno"", dijo el hombre, ""miento extensamente"".",3
"Una pareja va a una galería de arte. Encuentran un cuadro de una mujer desnuda con solo sus partes privadas cubiertas con hojas. A la esposa no le gusta y sigue adelante, pero el marido sigue mirando. La esposa pregunta: ""¿Qué estás esperando?"" El marido responde: ""El otoño"".",3
"Una persona muy fea hizo una cita con un psiquiatra. La persona fea entró en el consultorio del médico y dijo: ""Doctor, estoy tan deprimido y solo. No tengo amigos, nadie se me acerca y todo el mundo se ríe de mí. ¿Puede ayudarme a aceptar mi fealdad?""

""Estoy seguro de que puedo"", respondió el psiquiatra. ""Simplemente ve y acuéstate boca abajo en ese sofá"".",2
"Phil y Jill habían estado casados durante muchos años, pero ahora estaban en el tribunal de divorcio. El juez preguntó: ""Phil, ¿es cierto que los últimos tres años de tu matrimonio no le hablaste a Jill?"" Phil respondió: ""Sí, señoría, eso es correcto"". ""¿Y cómo explica esta conducta inusual?"" preguntó el juez. Phil respondió: ""No quería interrumpirla, señoría"".",3
"Un hombre caminaba por la calle cuando notó a su abuelo sentado en el porche, en la silla mecedora, sin nada puesto de la cintura para abajo. ""Abuelo, ¿qué estás haciendo?"" exclamó. El anciano miró a lo lejos sin responder. ""Abuelo, ¿qué estás haciendo sentado aquí sin nada puesto por debajo de la cintura?"" preguntó de nuevo. El anciano lo miró lentamente y le dijo: ""Bueno, la semana pasada me senté aquí sin camisa y me dio tortícolis. Esta es una idea de tu abuela"".",4
"Se vio a un hombre huyendo por el pasillo del hospital justo antes de su operación.

""¿Qué pasa?"" le preguntaron.

Él dijo: ""Escuché a la enfermera decir: 'Es una operación muy sencilla, no te preocupes, estoy seguro de que todo saldrá bien'"".

""Ella solo estaba tratando de consolarte, ¿qué tiene de aterrador eso?""

""No me estaba hablando a mí. Le estaba hablando al médico"".",4
"Un anciano va al mago para preguntarle si puede quitarle una maldición con la que ha estado viviendo durante los últimos 40 años. El mago dice: ""Tal vez, pero tendrás que decirme las palabras exactas que se usaron para ponerte la maldición"". El anciano dice sin dudarlo: ""Ahora los declaro marido y mujer""",3
"Después de una buena cena, las dos parejas se levantaron de la mesa. Las damas se fueron a la cocina y los hombres se fueron a la sala familiar.
Uno de los caballeros le dijo al otro: ""Creo que es maravilloso cómo llamas a tu esposa, 'cariño', 'guisante dulce' y 'azúcar' todo el tiempo"".
El otro caballero dijo: ""Bueno, a decir verdad, hace cuatro años, olvidé su nombre""",2
"""Cariño"", le dijo este marido a su esposa, ""invité a un amigo a cenar"". ""¿Qué? ¿Estás loco? La casa es un desastre, no fui de compras, todos los platos están sucios y ¡no tengo ganas de cocinar una comida elegante!"" ""Ya sé todo eso"". ""Entonces, ¿por qué invitaste a un amigo a cenar?"" ""Porque el pobre hombre está pensando en casarse""",3
"Un tipo llega a casa, corre a su casa, cierra la puerta de golpe y dice: ""¡Cariño, empaca tus maletas. ¡Me gané la lotería!"". La esposa dice: ""¡Wow! ¡Eso es genial! ¡Estoy tan feliz! ¿Debo empacar para el océano o para las montañas?"". Él dice: ""No me importa. ¡Solo lárgate!""",5
"Se cancela el viaje de negocios de un hombre y está en casa con una esposa bastante nerviosa. Se van a la cama, pero alrededor de la medianoche, suena el teléfono. El hombre se da la vuelta y contesta... ""¿Hola?""
""¿Qué?""
""¿Cómo diablos voy a saberlo, vivo en Phoenix?""
Cuelga y su esposa pregunta: ""¿Quién era, cariño?""
""Solo un idiota que quería saber si la costa estaba despejada""",4
"Una pareja lleva muchos años casada, y un día el hombre le dice a su esposa que desearía que tuviera los senos más grandes.
""Pero, ¿cómo voy a tener los senos más grandes?"", pregunta ella.
""Eso es simple"", dice él, ""solo frótate los senos con papel higiénico todos los días"".
""¿Y eso funcionaría?"", se pregunta la sorprendida esposa.
""Bueno"", responde el marido, ""¡seguro que funcionó en tu trasero!""",4
"Una pareja de ancianos va al médico. El hombre se queja de que cuando tienen relaciones sexuales, la primera vez está bien, pero durante la segunda vez suda como un cerdo. El médico le pregunta a la esposa si tiene alguna idea de por qué su marido suda así. ""Eso es obvio"", responde ella. ""La primera vez que tenemos relaciones sexuales es en invierno, la segunda vez es en verano""",3
"Un anciano va al médico para su chequeo anual, y su esposa lo acompaña. Cuando el médico entra en la sala de exploración, le dice al anciano: ""Necesito una muestra de orina, una muestra de heces y una muestra de esperma"". El anciano, con problemas de audición, mira a su esposa y grita: ""¿QUÉ?"" ""¿Qué dijo? ¿Qué quiere?"" Su esposa grita: ""¡Quiere tu ropa interior!""",4
"Un hombre está trabajando un día cuando se da cuenta de que su compañero de trabajo, Morris, lleva un pendiente. Este hombre sabe que su compañero de trabajo es normalmente un tipo conservador y siente curiosidad por su repentino cambio de ""sentido de la moda"". El hombre se acerca a él y le dice: ""No sabía que te gustaran los pendientes"". ""No exageres, solo es un pendiente"", responde Morris avergonzado. ""¿Entonces, de verdad? ¿Desde cuándo lo usas?"" ""Desde que mi esposa lo encontró en nuestra cama""",3
"Las 10 cosas principales que no hay que decirle a un hombre desnudo... ------------------------------------ 1 Esto explica tu coche. 2 Nunca vi uno como ese antes. 3 Pero aún funciona, ¿verdad? 4 ¿Tienes frío? 5 Supongo que esto me convierte en el madrugador. 6 Ahhhh, es lindo. 7 ¿Puedo ser honesto contigo? 8 Tal vez se vea mejor con luz natural. 9 ¿Chirriará si lo aprieto? 10 ¿Por qué no pasamos directamente a los cigarrillos?",4
"El Sr. Benton pensó que había tenido la última palabra cuando le presentó a su ex esposa un regalo inusual para su cumpleaños. Una lápida en la que había grabado: ""Aquí yace mi ex esposa Sonja.....fría como siempre"". Sin embargo, para su sorpresa, su esposa lo superó para su cumpleaños con una lápida propia en la que había grabado: ""Aquí yace mi ex marido Bennett.....rígido por fin""",4
"""Mira esto"", le dijo el inglés a sus amigos, ""Anoche, mientras estaba en el pub con ustedes, un ladrón irrumpió en mi casa"". ""¿Se llevó algo?"", preguntaron sus amigos. ""Sí, una mandíbula rota, seis dientes arrancados y un par de pelotas rotas. Mi esposa pensó que era yo que volvía borracho""",4
"Un viejo se acerca a una mujer guapa en un centro comercial. ""Disculpe"", dice, ""pero he perdido a mi esposa por aquí y no la encuentro. ¿Podría ayudarme, por favor?"" ""¿Qué necesita que haga?"", pregunta la mujer. ""Solo quédese aquí y hábleme"", responde el hombre. ""¿Cómo va a ayudar eso?"", pregunta ella. ""Realmente no tengo idea... pero cada vez que hablo con una mujer con las tetas como las suyas, ¡mi esposa aparece de la nada!""",3
"John recibe una llamada telefónica. ""Hola"", contesta. La voz al otro lado dice: ""Soy Susan. Nos conocimos en una fiesta hace unos 3 meses"". John: ""Hmm... ¿Susan? ¿Hace unos 3 meses?"" Susan: ""Sí, fue en casa de Bill. Después de la fiesta me llevaste a casa. En el camino nos aparcamos y nos metimos en el asiento trasero. Me dijiste que era buena deportista"". John: ""¡Oh, sí! ¡Susan! ¿Cómo estás?"" Susan: ""Estoy embarazada y me voy a suicidar"". John: ""Oye, SÍ que eres buena deportista""",3
"Un chico se acercó a una mujer guapa en un bar. ""¿Le importa que le haga una pregunta personal?"", le dijo. ""No lo sé"", respondió la mujer guapa. ""Depende de lo personal que sea"". ""De acuerdo"", dijo el chico. ""¿Con cuántos hombres se ha acostado?"" ""¡No te lo voy a decir!"", exclamó la mujer. ""¡Ese es mi asunto!"" ""Lo siento"", dijo el chico, ""no me di cuenta de que se ganaba la vida con eso""",3
"Esta pareja estaba cenando fuera cuando la esposa se fijó en una cara familiar en la barra. ""Elliot"", dijo, señalando, ""¿ves a ese hombre bebiendo bourbon en la barra?"" El marido miró y asintió. ""Bueno"", continuó la mujer, ""lleva 10 años bebiendo así, ¡desde que lo dejé!"" El marido volvió a su comida. ""Tonterías"", dijo, ""¡ni siquiera eso merece tanta celebración!""",3
"Un tipo caminaba por la calle cuando notó a su abuelo sentado en el porche, en la silla mecedora, sin nada puesto de la cintura para abajo. ""Abuelo, ¿qué estás haciendo?"", exclamó. El anciano miró a lo lejos y no le respondió. ""Abuelo, ¿qué estás haciendo sentado aquí afuera sin nada puesto debajo de la cintura?"", preguntó de nuevo. El anciano lo miró y le dijo: ""Bueno, la semana pasada me senté aquí afuera sin camisa y me dio tortícolis. ¡Fue idea de tu abuela!""",2
"Un hombre y un amigo están jugando al golf un día en su campo de golf local. Uno de los tipos está a punto de hacer un chip en el green cuando ve un largo cortejo fúnebre en la carretera junto al campo. Se detiene a mitad del swing, se quita la gorra de golf, cierra los ojos y se inclina en oración. Su amigo dice: ""Wow, esa es la cosa más reflexiva y conmovedora que he visto. Realmente eres un hombre amable"". El hombre luego responde: ""Sí, bueno, estuvimos casados ​​35 años""",4
"Un tipo estaba en una cueva, buscando un tesoro. Encontró una lámpara vieja, la frotó y salió un genio. El genio dijo: ""Te concederé tres deseos, pero tu ex esposa obtendrá el doble"". El hombre estuvo de acuerdo y dijo: ""Deseo tener una mansión"". El genio lo concedió, y su ex esposa obtuvo dos mansiones. El hombre dijo: ""Me gustaría un millón de dólares"". El genio lo volvió a conceder y su ex esposa obtuvo dos millones de dólares. Entonces el hombre dijo: ""Asústame hasta la muerte"".",4
"Una joven se estaba tomando una siesta por la tarde. Después de despertarse, le dijo a su marido: ""Acabo de soñar que me regalaste un collar de perlas para el día de San Valentín. ¿Qué crees que significa?"" ""Lo sabrás esta noche"", dijo él. Esa noche, el hombre llegó a casa con un pequeño paquete y se lo dio a su esposa. Encantada, lo abrió, solo para encontrar un libro titulado ""El significado de los sueños"".",4
"Un policía se acerca a un callejón de los enamorados y ve un coche allí. Así que se acerca al coche, y hay una chica en el asiento trasero tejiendo y un chico en el asiento delantero leyendo un libro. El policía le pregunta al chico cuántos años tiene y qué está haciendo. El chico responde: ""Estoy leyendo un libro y tengo 20 años"". Entonces el policía pregunta qué está haciendo la chica y cuántos años tiene. El chico responde: ""Está tejiendo y cumplirá 18 años en unos cinco minutos"".",3
"""Sr. Johns, he revisado este caso con mucho cuidado"", dijo el juez de divorcio, ""y he decidido darle a su esposa $275 a la semana"". ""Eso es muy justo, su señoría"", dijo el marido. ""Y de vez en cuando intentaré enviarle unos cuantos dólares yo mismo"".",3
"Un tipo va a un psiquiatra. ""Doctor, sigo teniendo estos sueños recurrentes alternos. Primero soy un tipi; luego soy un wigwam; luego soy un tipi; luego soy un wigwam. Me está volviendo loco. ¿Qué me pasa?"" El médico responde: ""Es muy simple. Eres dos tiendas"".",4
"¿Alguna vez te has preguntado por qué usan ABCDEF para definir las tallas de sujetadores?
A-Ausente
B-Apenas visible 
C-Vienen bien
D-Jodidamente bueno 
E-Enorme
F-Fantástico",5
"Un hombre iba felizmente conduciendo por la carretera un sábado por la noche. Al poco tiempo, un policía lo detuvo. El policía se acercó al hombre y le preguntó: ""¿Ha estado bebiendo, señor?"" ""¿Por qué? ¿Iba zigzagueando por la carretera?"" ""No"", respondió el policía, ""conducía espléndidamente. Fue la chica realmente fea que iba en el asiento del copiloto la que lo delató"".",4
"Un marido y una mujer entraron en la consulta del dentista. El marido dijo: ""Quiero que me saquen una muela. No quiero gas ni Novocaína porque tengo mucha prisa. Sólo quiero que me saquen la muela lo más rápido posible"". ""Es usted un hombre valiente"", dijo el dentista. ""Ahora, muéstreme qué muela es"". El marido se vuelve hacia su esposa y le dice: ""Abre la boca y muéstrale al dentista qué muela es, cariño"".",2
"Las diez cosas que un hombre sabe sobre una mujer:

1.
2.
3.
4.
5.
6.
7.
8.
9.
10. Tienen senos.",5
